"","IntDate","HousehldID","RprtSrc","Valid","AnimalsDead","AnimalsSick","CowsDied","GoatsDied","SheepDied","ChickenDied","ChicksDied","CowSick","GoatsSick","SheepSick"
"7331",2014-07-22,"55-253-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7332",2014-09-03,"55-253-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7333",2013-06-26,"55-256-3","Household Interviews",0,"1","99","0","0","0","1","0","0","0","0"
"7334",2013-05-15,"55-257-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7335",2014-04-17,"55-257-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7336",2014-04-30,"55-257-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7337",2014-08-13,"55-257-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7338",2014-08-20,"55-257-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7339",2015-01-21,"55-257-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7340",2013-06-20,"55-258-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7341",2013-11-20,"55-258-4","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"7342",2013-05-22,"55-259-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7343",2013-11-20,"55-259-2","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"7344",2013-05-22,"55-260-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7345",2013-09-11,"55-260-4","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7346",2014-06-10,"55-260-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7347",2014-09-30,"55-260-4","Household Interviews",0,"1","99","0","0","0","0","0","0","0","0"
"7348",2014-09-30,"55-260-4","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"7349",2014-12-09,"55-260-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7350",2015-01-20,"55-260-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7351",2014-10-14,"55-260-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7352",2014-05-08,"55-260-6","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7353",2014-05-13,"55-260-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7354",2014-05-16,"55-260-6","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7355",2014-05-30,"55-260-6","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7356",2014-06-18,"55-260-6","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7357",2014-09-02,"55-260-6","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"7358",2013-12-04,"55-261-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7359",2013-03-13,"55-261-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7360",2014-02-22,"55-261-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7361",2014-02-07,"55-261-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7362",2014-07-04,"55-261-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7363",2014-07-11,"55-261-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7364",2013-05-03,"55-262-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7365",2013-06-13,"55-262-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7366",2013-09-12,"55-262-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7367",2013-09-19,"55-262-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7368",2014-03-30,"55-262-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7369",2014-04-11,"55-262-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7370",2014-05-28,"55-262-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7371",2014-08-06,"55-262-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7372",2014-08-13,"55-262-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7373",2014-10-30,"55-262-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7374",2014-11-13,"55-262-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7375",2014-11-18,"55-262-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7376",2015-02-04,"55-262-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7377",2013-12-01,"55-263-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7378",2013-11-28,"55-263-4","Household Interviews",1,"0","0","0","0","0","0","0","0","0","0"
"7379",2013-02-20,"55-263-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7380",2013-04-03,"55-263-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7381",2013-04-17,"55-263-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7382",2013-05-29,"55-263-4","Household Interviews",1,"1","0","1","0","0","0","0","0","0","0"
"7383",2013-06-26,"55-263-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7384",2013-12-18,"55-263-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7385",2014-01-04,"55-263-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7386",2014-01-22,"55-263-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7387",2014-01-14,"55-263-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7388",2014-01-28,"55-263-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7389",2014-03-20,"55-263-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7390",2014-03-25,"55-263-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7391",2014-03-25,"55-263-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7392",2014-04-09,"55-263-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7393",2014-05-20,"55-263-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7394",2014-05-20,"55-263-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7395",2014-06-08,"55-263-4","Toll Free Number",1,"1","0","0","1","0","0","0","0","0","0"
"7396",2014-09-13,"55-263-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7397",2014-11-16,"55-263-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7398",2013-02-26,"55-264-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7399",2013-07-02,"55-264-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7400",2013-10-30,"55-264-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7401",2013-11-07,"55-264-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7402",2015-01-29,"55-264-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7403",2013-02-26,"55-267-3","Household Interviews",1,"1","99","0","0","0","1","0","0","0","0"
"7404",2013-10-22,"55-267-3","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7405",2013-02-22,"55-268-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7406",2013-11-10,"55-268-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7407",2014-02-11,"55-268-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7408",2014-02-12,"55-268-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7409",2014-04-12,"55-268-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7410",2014-08-01,"55-268-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7411",2014-10-20,"55-268-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7412",2014-10-22,"55-268-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7413",2015-01-10,"55-268-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7414",2013-11-22,"55-269-3","Toll Free Number",1,"0","0","0","0","0","0","0","0","0","0"
"7415",2013-05-03,"55-269-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7416",2014-08-29,"55-269-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7417",2014-10-24,"55-269-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7418",2014-11-13,"55-269-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7419",2013-11-29,"55-27-3","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7420",2013-03-08,"55-27-3","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7421",2013-04-26,"55-27-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7422",2013-05-03,"55-27-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7423",2013-07-15,"55-27-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7424",2014-07-17,"55-27-3","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7425",2013-05-09,"55-270-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7426",2014-01-22,"55-270-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7427",2015-02-04,"55-270-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7428",2014-06-11,"55-270-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7429",2014-08-26,"55-270-6","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7430",2014-09-03,"55-270-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7431",2014-09-18,"55-271-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7432",2013-04-05,"55-273-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7433",2013-05-11,"55-274-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7434",2013-10-12,"55-274-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7435",2013-02-20,"55-275-2","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7436",2013-04-01,"55-275-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7437",2013-04-17,"55-275-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7438",2013-05-01,"55-275-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7439",2013-06-02,"55-275-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7440",2013-09-04,"55-275-2","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"7441",2013-10-30,"55-275-2","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"7442",2013-11-05,"55-275-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7443",2013-11-13,"55-275-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7444",2013-10-12,"55-275-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7445",2013-10-16,"55-275-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7446",2014-03-21,"55-275-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7447",2014-03-25,"55-275-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7448",2014-04-23,"55-275-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7449",2014-05-17,"55-275-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7450",2014-06-02,"55-275-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7451",2014-06-03,"55-275-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7452",2014-06-28,"55-275-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7453",2014-07-24,"55-275-2","Toll Free Number",1,"1","0","1","0","0","0","0","0","0","0"
"7454",2014-12-10,"55-275-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7455",2013-04-16,"55-276-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7456",2013-04-30,"55-276-2","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"7457",2014-02-18,"55-277-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7458",2014-02-17,"55-277-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7459",2014-03-04,"55-277-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7460",2014-05-07,"55-277-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7461",2014-06-23,"55-277-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7462",2014-06-24,"55-277-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7463",2014-08-19,"55-277-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7464",2014-09-02,"55-277-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7465",2014-11-11,"55-277-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7466",2013-02-12,"55-277-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7467",2013-03-13,"55-277-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7468",2013-06-07,"55-277-2","Toll Free Number",1,"1","1","0","1","0","0","0","0","1","0"
"7469",2013-06-15,"55-277-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7470",2013-06-18,"55-277-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7471",2013-09-10,"55-277-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7472",2013-03-16,"55-279-3","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"7473",2013-05-11,"55-279-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7474",2013-05-25,"55-279-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7475",2013-05-26,"55-279-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7476",2013-09-28,"55-279-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7477",2014-03-22,"55-279-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7478",2014-04-05,"55-279-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7479",2014-04-18,"55-279-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7480",2014-06-17,"55-279-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7481",2014-06-28,"55-279-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7482",2014-07-12,"55-279-3","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"7483",2013-12-22,"55-28-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7484",2014-05-22,"55-28-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7485",2015-01-29,"55-28-5","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"7486",2015-01-29,"55-280-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7487",2013-04-17,"55-284-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7488",2013-09-04,"55-284-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7489",2013-09-10,"55-284-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"7490",2014-06-03,"55-284-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7491",2014-06-16,"55-284-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7492",2014-06-17,"55-284-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7493",2014-08-12,"55-284-3","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"7494",2014-09-23,"55-284-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7495",2014-11-03,"55-284-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7496",2014-11-10,"55-284-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7497",2014-12-05,"55-284-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7498",2014-12-10,"55-284-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7499",2015-01-30,"55-284-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7500",2015-02-11,"55-284-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7501",2013-11-14,"55-286-2","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"7502",2014-02-21,"55-286-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7503",2014-02-15,"55-286-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7504",2014-02-25,"55-286-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7505",2014-10-16,"55-286-2","Household Interviews",1,"1","0","0","0","1","0","0","0","0","0"
"7506",2013-03-12,"55-287-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7507",2013-06-15,"55-287-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7508",2013-06-18,"55-287-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7509",2013-09-24,"55-287-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7510",2013-12-18,"55-287-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7511",2014-02-24,"55-287-3","Toll Free Number",1,"0","0","0","0","0","0","0","0","0","0"
"7512",2014-05-10,"55-287-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7513",2014-05-27,"55-287-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","1"
"7514",2014-05-28,"55-287-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7515",2014-10-08,"55-287-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"7516",2014-10-15,"55-287-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7517",2014-07-25,"55-288-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7518",2013-02-23,"55-289-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7519",2015-02-07,"55-290-3","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"7520",2013-02-28,"55-291-3","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"7521",2014-04-02,"55-291-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"7522",2013-03-01,"55-292-3","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7523",2013-03-15,"55-292-3","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"7524",2013-06-11,"55-292-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"7525",2013-06-07,"55-292-3","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"7526",2013-07-18,"55-292-3","Toll Free Number",1,"1","1","0","0","1","0","0","0","0","1"
"7527",2013-07-19,"55-292-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7528",2013-12-06,"55-292-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7529",2013-12-20,"55-292-3","Household Interviews",1,"1","0","0","0","1","0","0","0","0","0"
"7530",2013-10-14,"55-292-3","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"7531",2014-02-06,"55-292-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"7532",2014-03-10,"55-292-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"7533",2014-03-20,"55-292-3","Household Interviews",1,"1","0","0","1","1","0","0","0","0","0"
